,formula,ident,sg_num,pearson,gii,gii_softBV
6666,CuSe,199332,194,hP12,0.6088641241,0.39161799999999997
6667,LiH3O2,35155,12,mC24,0.609625555,0.113337
6668,CdIn2O4,52389,141,tI28,0.6097740939,0.535369
6669,Cs2S2O3,432518,14,mP28,0.6098138688,0.085282
6670,Cu2WS4,72529,111,tP7,0.6104138529,
6671,Sr3Fe2O7,2648,123,tP48,0.6104892188000001,0.42631399999999997
6672,K3MnO4,108935,121,tI16,0.6108190069,0.49956799999999996
6673,Ir2Pb2O7,252126,227,cF88,0.6109506605,0.733927
6674,KF3,14139,19,oP32,0.6120842935,0.614331
6675,Sn(Mo3S4)2,600722,148,hR15,0.6135656945,0.418309
6676,Cu6BiSe6,185801,62,oP52,0.6136520955,0.213582
6677,Nb4GaS8,634782,215,cP52,0.6138264401,
6678,Li2ThN2,16232,147,hP15,0.6140682371,
6679,KAsF6,16663,166,hR8,0.6147992058,0.333447
6680,Ba5Nb4O15,157477,164,hP24,0.6148183952,0.208125
6681,CaZrO3,29003,221,cP5,0.6148377283,0.34066599999999997
6682,BaTiO3,27974,123,tP5,0.6150898669,0.345624
6683,K5FeO4,415754,61,oP80,0.615115132,0.342012
6684,Hf(ClO4)4,62485,9,mC84,0.615264907,0.48794099999999996
6685,Ce2Fe2S5,621064,36,oC36,0.6158310067,0.46425099999999997
6686,EuPPd,57274,194,hP6,0.6158464729,
6687,CsMn2F6,36805,62,oP36,0.6160399354,0.459121
6688,Na2US3,88097,12,mC24,0.6162055876,0.513899
6689,Cs6Cr2O7,174316,14,mP30,0.6163639256,0.253253
6690,Ti4FeS8,53534,12,mC26,0.6170972861,0.47654399999999997
6691,Au2Se2O7,37009,32,oP22,0.6180980956000001,0.522125
6692,Cs3CrF7,9596,127,tP22,0.6184480838,0.17770899999999998
6693,KErO2,27002,166,hR4,0.6185132891,0.5461100000000001
6694,Sr3CrN3,154803,176,hP14,0.6189909976,
6695,NbTl3S4,196837,217,cI16,0.6190998895000001,0.098301
6696,Li2TeO3,38416,12,mC24,0.6192970738,0.208346
6697,Sm2MnO4,258904,227,cF56,0.6198942892,0.392522
6698,Ho(CuS)2,627961,164,hP5,0.6202115178000001,
6699,Mo2O7,78005,11,mP18,0.6202686726000001,0.592467
6700,Cs3Ru2Cl9,201057,194,hP28,0.6206057058000001,0.163878
6701,Rb5GaO4,420328,61,oP80,0.6208678820000001,0.401393
6702,BaCeO3,29109,221,cP5,0.6211485024,0.286858
6703,RbV5Se8,602326,12,mC28,0.6215485420000001,0.23862000000000003
6704,OsO4,24672,5,mC10,0.6219207223000001,0.169339
6705,UCoSe3,625010,62,oP20,0.6220450839,0.500298
6706,Rb3CrF7,9597,127,tP22,0.6232929879,0.211784
6707,Sr2I2O,409896,72,oI20,0.6244930695,0.089055
6708,Sr2SiO4,32863,62,oP28,0.6245492697,0.150003
6709,Ba3(PO4)2,184781,166,hR13,0.6251913034000001,0.117588
6710,K2MnF6,47213,225,cF36,0.6252246414,0.600766
6711,Rb2MnF6,25578,186,hP18,0.6252752281,0.248992
6712,LiBiO2,25385,72,oI32,0.6255097211,0.5971529999999999
6713,Sr4Fe4O13,407674,45,oI84,0.6260112529,0.585878
6714,Cs4FeO4,174309,14,mP36,0.6261590619,0.210422
6715,Sr2Cu2O3,150912,64,oC28,0.626947695,0.649776
6716,KLiO,30964,64,oC24,0.6273238250000001,0.412398
6717,CaCrF6,10343,148,hR8,0.6275320475,0.257187
6718,V2NiSe4,23970,12,mC14,0.6277346407000001,0.169836
6719,Ba3(TaS4)2,202878,10,mP39,0.6278882251,0.31392000000000003
6720,YUO4,16492,65,oC12,0.6286203802,0.43199299999999996
6721,Cr2GaS4,626049,1,aP56,0.6308573723,0.19761499999999999
6722,BaFeO3,50869,194,hP30,0.6316070304,0.284498
6723,MgV2O6,290616,60,oP36,0.6323120618,0.28987599999999997
6724,K2AgP,402572,63,oC16,0.6338504576,0.24301399999999998
6725,CaU2Se5,619577,62,oP32,0.6339381579000001,0.384272
6726,EuAgP,52567,194,hP6,0.6341529972000001,
6727,Sr2Cu2O3,68676,69,oF28,0.6342569474,0.653401
6728,RbRuO4,131670,62,oP24,0.6350855245,
6729,Cs2MnS2,65455,72,oI20,0.6352806115,0.292292
6730,La2HfS5,638588,62,oP32,0.6354583785,0.40580499999999997
6731,HfPbS3,65668,62,oP20,0.6366097512000001,0.099849
6732,Ba3Te2O9,100797,194,hP28,0.6366908642,0.163983
6733,Rb2CrCl4,47128,64,oC28,0.6367271407,0.48213599999999995
6734,K6Si2O7,17064,14,mP30,0.637090371,0.199233
6735,Cs6Si2O7,411665,14,mP30,0.6371162644,0.216215
6736,Rb2NbF6,72831,164,hP9,0.6376129134,0.23593799999999998
6737,KS2O3,65434,9,mC96,0.6378659818,
6738,UVSe3,652146,62,oP20,0.6379142718,
6739,Sr2ZnN2,80376,139,tI10,0.638012408,
6740,YF3,15961,221,cP12,0.6380430296,0.54776
6741,BaThO3,29110,221,cP5,0.6394660039,0.399269
6742,MnHO2,84948,62,oP16,0.639912087,0.343952
6743,Nb2FeS4,632799,62,oP28,0.6408139577,
6744,Ca2Co2O5,141508,57,oP72,0.6413548263000001,0.437563
6745,CePd3S4,621832,223,cP16,0.6420254482000001,
6746,La2MoO5,251684,87,tI32,0.6426684108,0.590587
6747,K4HgP2,67263,166,hR7,0.6428898143,
6748,Eu(PPd)2,631486,139,tI10,0.6431268546000001,
6749,LiGdO2,27769,62,oP16,0.643743889,0.250523
6750,FeHO2,420002,31,oP8,0.6439608327,0.27915599999999996
6751,ZrBrN,27393,59,oP6,0.6443812131000001,0.41872899999999996
6752,BaNaP,402227,189,hP9,0.6444469657,0.42575799999999997
6753,Al2CuO4,24491,227,cF56,0.6459112661,0.510269
6754,EuPAu,52664,194,hP6,0.6459611622,
6755,Ca2SiSe4,619574,62,oP28,0.6461967021,0.41633499999999996
6756,Cs8Fe2O7,174315,14,mP34,0.6463117806,0.353647
6757,Mg2SbN3,131077,36,oC24,0.6469612562,
6758,KFeCl4,63469,4,mP24,0.6471653592000001,0.290413
6759,NaFeS2,37026,23,oI16,0.6484037883,
6760,BaH2O3,60660,26,oP12,0.6488337287,0.643544
6761,Ag8SnS6,42533,33,oP60,0.6497316696000001,0.37715299999999996
6762,BaCoO2,25813,152,hP12,0.6501477870000001,0.23030199999999998
6763,PdF4,1555,43,oF40,0.6502424812,0.297331
6764,V2Pb3O8,27651,166,hR13,0.6520276278,0.39324899999999996
6765,RbTi5Se8,602323,12,mC28,0.6523448155,
6766,K3GaS3,300169,14,mP28,0.6537453259,0.183443
6767,CuCO3,6179,8,mC10,0.6543651756000001,0.63485
6768,Rb6Si2O7,411664,14,mP30,0.6547316439,0.221275
6769,Ti(NbS2)3,645331,182,hP20,0.6555995613000001,
6770,Na3N,249566,221,cP4,0.6557452402,0.7869539999999999
6771,FeHO2,239324,62,oP16,0.6557617359,0.22807899999999998
6772,PtS,654379,131,tP4,0.6558134801000001,0.14418699999999998
6773,LiVO3,23477,9,mC40,0.6561126361,0.480095
6774,Li2MnF6,15791,164,hP27,0.6561214011000001,0.26556199999999996
6775,CuSeO4,109073,63,oC24,0.6567127855,0.528367
6776,AuSe,52674,194,hP4,0.6570207948,
6777,ZnS,291063,186,hP4,0.6583725982,0.435809
6778,K3VO4,4138,121,tI16,0.6615367773,0.295166
6779,PAuS4,413009,2,aP12,0.6617555425,
6780,Ca(NiO2)4,40470,8,mC78,0.6619424492,0.402038
6781,Y2S2O,67503,14,mP20,0.6623326281,0.092495
6782,NbSeI,201283,216,cF48,0.6624958894,
6783,CsTiCl3,49748,194,hP10,0.6640921723000001,0.016561
6784,FeO2,31136,87,tI24,0.6649222706,0.668024
6785,Cs3FeSe3,73063,64,oC56,0.6664508512,
6786,Ti3(BiO3)4,24735,139,tI38,0.6664851624,0.49865699999999996
6787,CsMgF3,49584,221,cP5,0.6665495692,0.39113899999999996
6788,CaSiO3,36311,14,mP60,0.6665668882,0.516068
6789,Ba(C2N3)2,411364,62,oP44,0.6672261195,0.513288
6790,CsIO3,255457,160,hR5,0.6675554718000001,0.44829399999999997
6791,UVS3,651346,33,oP20,0.6676193987,0.356965
6792,K2RhF6,28779,164,hP9,0.6677438681,0.361356
6793,KH3O2,47114,14,mP24,0.6691845264,0.210419
6794,Rb5GeP3,300186,62,oP36,0.6692260105000001,0.29425
6795,TaN,180957,225,cF8,0.6694553792,
6796,K3BS3,411607,14,mP28,0.6694600714000001,0.09014899999999999
6797,Sr3Be2O5,101964,14,mP20,0.6697031666000001,0.27881
6798,CoBiO3,247466,99,tP5,0.6697838927,0.40376399999999996
6799,Sr4Mn3O10,81351,17,oP68,0.669950162,0.441943
6800,Ba3Cr2O8,159409,166,hR13,0.6706425816,0.11262399999999999
6801,Ba2GeO4,131573,62,oP28,0.6715630421000001,0.161969
6802,BaTiO3,6102,160,hR5,0.671583083,0.33941000000000004
6803,V2MoO8,25378,35,oC22,0.6716564864,0.40153000000000005
6804,K2PAu,300201,63,oC16,0.6717076928,
6805,Ba5(SiN3)2,81570,19,oP52,0.6722920642,0.270987
6806,LiSnS2,642314,166,hR4,0.6731945890000001,
6807,CrPbO3,160196,221,cP5,0.6735034237,0.348004
6808,NbSe2,645379,194,hP12,0.6736964655000001,
6809,ZrP2O7,24853,61,oP40,0.6737123689,0.525241
6810,CoSO4,18176,11,mP12,0.6741651312,0.637914
6811,EuCuP,53253,194,hP6,0.6746482561,
6812,ThV2O7,23433,58,oP80,0.6747711058,0.497301
6813,HoMnO3,182632,185,hP30,0.6769468841,0.569542
6814,Cs3FeS3,71991,64,oC56,0.6770039216,
6815,TiTl3F6,42154,225,cF40,0.6770153553,0.33977399999999996
6816,LaMnO3,150259,15,mC20,0.6774515554,0.23352799999999999
6817,Cs3BO3,423334,55,oP56,0.6776044942,0.17935
6818,U2TiS5,651227,62,oP32,0.6776308758,0.270653
6819,NaLaSe2,641485,166,hR4,0.677954335,
6820,MnHO2,84949,14,mP16,0.6782481829,0.11480699999999999
6821,LaMnO3,29119,221,cP5,0.6785245907,0.23738299999999998
6822,NaIrO3,261371,63,oC20,0.6789900153,0.6797529999999999
6823,SrH2O3,60661,26,oP12,0.6795786171,0.676488
6824,U(MoO4)2,20635,143,hP99,0.6795871629,0.573691
6825,Sr(BeN)2,413356,140,tI20,0.6801283152,0.139383
6826,TiPbO3,27949,47,oP5,0.6802243731000001,0.308671
6827,Sr3CrN4,409695,61,oP64,0.6808580777000001,0.272454
6828,YbAgS2,27090,141,tI16,0.6821597364,0.512323
6829,P2WO7,90439,205,cP40,0.6827433684,0.40887399999999996
6830,Sr2SiO4,36041,14,mP28,0.6833728242,0.160326
6831,Sr3OsO6,17095,2,aP10,0.6835604470000001,0.44524199999999997
6832,LaFeO3,29118,221,cP5,0.6836758384,0.270005
6833,Cd3N2,416908,206,cI80,0.6845926509,
6834,Fe2SeO,431036,144,hP36,0.684639733,
6835,YAgS2,109001,4,mP30,0.6851484071,0.20996
6836,Cs3BS3,391170,14,mP28,0.6853977279,0.189746
6837,Ba2CoO4,16234,62,oP28,0.6856808670000001,0.107027
6838,RbCoO2,108937,61,oP64,0.6866349454,0.5077929999999999
6839,RbFeF4,85500,18,oP24,0.6870591613,0.536717
6840,KAg3S2,73581,227,cF96,0.6875866945,0.30667099999999997
6841,Li2UO4,20578,69,oF28,0.688708783,0.602151
6842,RbTiCl3,49747,194,hP10,0.6888692971,0.016311
6843,Ba2CrO4,6133,33,oP28,0.6896357563000001,0.24965299999999999
6844,Ba(BeN)2,415304,140,tI20,0.68970767,0.13675
6845,Na2O2,72531,57,oP8,0.689796476,0.716235
6846,Mg2VO4,76980,227,cF56,0.6906458937000001,0.5968169999999999
6847,Nb3SI7,59254,14,mP44,0.6906611743000001,
6848,Ta3SeI7,82791,186,hP22,0.6914708150000001,
6849,Mn2O5,63642,55,oP14,0.6922035012000001,0.756801
6850,Sr3SiO5,418933,130,tP36,0.692291596,0.23127899999999998
6851,MoN,43559,162,hP16,0.6926554125000001,
6852,TaN,1396,189,hP6,0.6938747481,
6853,Rb3BS3,411609,14,mP28,0.6939980916,0.18795399999999998
6854,FeHO2,167358,87,tI32,0.6942256736,0.458439
6855,YTaO4,20265,13,mP12,0.69430403,0.506746
6856,K6GeF6,141578,5,mC18,0.6947205949,0.380834
6857,Sr2TaN3,96126,15,mC48,0.6951515549,0.351994
6858,Ca2SiS4,619542,62,oP28,0.6952868708000001,0.460676
6859,Rb3AlO3,74969,12,mC28,0.6958314559000001,0.370409
6860,K2BeO2,23633,14,mP20,0.696305982,0.34839000000000003
6861,Ag3AuS2,15732,213,cP48,0.6963274261,0.696388
6862,Cs5GeP3,65717,62,oP36,0.6967546391,0.350603
6863,BaMnO3,23874,194,hP20,0.6972118633000001,0.5203209999999999
6864,Cd(FeO2)2,619857,227,cF56,0.6987917791,0.6166349999999999
6865,CsAuF4,152056,71,oI24,0.6990910542000001,0.365535
6866,CsTi5Se8,602324,12,mC28,0.6993352304,
6867,BaTaSe3,616129,194,hP10,0.6994918621,0.07026299999999999
6868,Ni3N,76635,182,hP8,0.6995220296,
6869,K3AlP2,300130,2,aP48,0.6996261749,0.143091
6870,Na2CoSe2,624264,72,oI20,0.7001011991,0.404138
6871,K3InP2,300141,72,oI24,0.7002102054,0.077087
6872,KH2N,25619,11,mP8,0.7019961720000001,0.284935
6873,K4BeP2,300110,166,hR7,0.7025260170000001,
6874,Ta3SBr7,51101,8,mC22,0.7027144378,
6875,TaSe2,51572,2,aP39,0.7030613788000001,0.37918599999999997
6876,NdFeO3,153236,62,oP20,0.7034420838000001,0.474543
6877,SrCuP,53323,194,hP6,0.7040954411,0.144984
6878,Cs10Ge2O9,412137,14,mP84,0.7049549507,0.435316
6879,Cs3FeO3,154290,14,mP28,0.7063387915,0.296328
6880,Na2CuP,1153,63,oC16,0.70661377,0.263629
6881,Li2O2,26892,129,tP4,0.7069089546,0.789619
6882,Nb3(BiO3)5,245707,30,oP46,0.706992778,0.251691
6883,WO4,1043,58,oP40,0.7077640264,0.705781
6884,LaCrO3,29120,221,cP5,0.7090601940000001,0.152917
6885,LiMoS2,95571,2,aP16,0.7104821615,0.47500899999999996
6886,BaTiO3,237109,38,oC10,0.71065354,0.336571
6887,Bi2Pt2O7,202346,227,cF88,0.7112720887,0.750675
6888,BaTiO3,56093,221,cP5,0.7113050867,0.3775
6889,BaZrSe3,616136,194,hP10,0.7116779377,
6890,CsV5S8,602330,12,mC28,0.7121658052000001,0.385252
6891,V(FeSe2)2,633517,12,mC14,0.7123872982,
6892,LaTiO3,28908,221,cP5,0.7130855343,0.287624
6893,Ba3SiO5,1449,140,tI36,0.7136797887,0.209883
6894,LaVO3,28925,221,cP5,0.7139256566000001,0.21606799999999998
6895,HgSe,56212,225,cF8,0.7144084936,0.7238600000000001
6896,KTiCl3,154259,173,hP30,0.7145232679,0.065485
6897,V2CrS4,626655,12,mC14,0.7149596578,0.12673199999999998
6898,NaMnO2,241352,141,tI32,0.7155105412,0.495162
6899,Ba(PRu)2,602127,139,tI10,0.7156278161,
6900,TeRhCl,406932,12,mC12,0.7159328175,
6901,Tl4AuSe3,612311,140,tI32,0.7167807248,
6902,AuSeBr,2897,62,oP24,0.7174740421,
6903,NaAuSe2,84004,14,mP16,0.7181426346,
6904,RbPbF3,161148,62,oP20,0.7183237721,0.595193
6905,KTi5Se8,602313,12,mC28,0.7190512102000001,
6906,TeRhCl,405714,8,mC12,0.7196363132,
6907,FeHO2,1545,36,oC16,0.7202630439000001,0.45866799999999996
6908,Rb3TaS4,51115,62,oP32,0.7211212326,0.47457299999999997
6909,Rb3InP2,402811,2,aP48,0.7212756819,0.15331799999999998
6910,KCoO2,4199,122,tI16,0.7220198201,0.454376
6911,Ti(CrS2)2,626640,12,mC14,0.7220302536000001,
6912,Sr3Cr2O8,85055,166,hR13,0.7222221924000001,0.212118
6913,Ca(InS2)2,619381,227,cF56,0.7224789008,0.557364
6914,Cs3CeF6,15793,225,cF40,0.7228534645,
6915,Li5ReO6,30590,151,hP36,0.7230500859,0.3982
6916,SrCeO3,112060,62,oP20,0.7247253218,0.7915169999999999
6917,Na3P,433838,185,hP24,0.7249150811,0.47569000000000006
6918,Ba2VO4,72625,14,mP28,0.7255209043,0.16486399999999998
6919,Na2O2,26832,63,oC8,0.7260992473,0.771895
6920,Fe7Se8,16882,152,hP45,0.7263294916,
6921,Nd5Cu5O13,79872,10,mP23,0.7268161282000001,0.6635409999999999
6922,NdVO3,28928,221,cP5,0.7274217806000001,0.386789
6923,K2UF6,31604,150,hP9,0.7284825771,
6924,Na3P,26884,194,hP8,0.7297104556,0.482946
6925,Mo3O10,82943,41,oC52,0.7312994227,0.703414
6926,CaO2,56154,164,hP3,0.7315792301,0.783948
6927,UTa2O8,27779,162,hP11,0.7320879499,0.5587909999999999
6928,Re2O9,15118,11,mP22,0.7320999727,0.613722
6929,TiP2O7,290278,205,cP40,0.7326434748,0.5593509999999999
6930,Ti2FeSe4,633498,164,hP28,0.7329522496,
6931,Ba2CrO4,73892,62,oP28,0.7334228542,0.198654
6932,Cs2CO3,14156,14,mP24,0.7338854383000001,0.347832
6933,Na2UF8,165293,139,tI22,0.7343359551,
6934,K4ZnP2,67261,166,hR7,0.7355332665000001,0.33558299999999996
6935,MgMn2O4,34148,227,cF56,0.7356095504,0.45722
6936,SrCeN2,95805,166,hR4,0.7357374602000001,
6937,K4CdP2,61084,166,hR7,0.7358173536,0.346588
6938,Tl(CoS)2,624879,129,tP10,0.7370131317,
6939,CuS,24586,194,hP12,0.7374788096,0.598696
6940,KNO3,52376,62,oP20,0.7379446075,0.632598
6941,SrCuN,83961,62,oP36,0.7389806103000001,
6942,VBi2O5,88995,62,oP96,0.7405487469,0.504583
6943,Hg3(SeI)2,99093,12,mC56,0.7427748670000001,0.32997899999999997
6944,TaSe2,651956,194,hP6,0.7438135441,0.206831
6945,PtS2,603737,164,hP3,0.7456795657,0.366181
6946,CrPSe3,626521,12,mC20,0.7466127179000001,
6947,V2CoSe4,625012,12,mC14,0.7473488947,0.438889
6948,U2MnN3,76068,71,oI12,0.7474500733,
6949,Cs3AlO3,69353,14,mP56,0.7476651710000001,0.36699699999999996
6950,CoS2,624848,205,cP12,0.7477436625,
6951,K3TaS4,59355,62,oP32,0.7486411981000001,0.442011
6952,Ba5CrN5,82360,12,mC44,0.7500903706000001,
6953,NdCrO3,28933,221,cP5,0.7501070345,0.38139599999999996
6954,TaCuN2,71136,166,hR4,0.7512828024,
6955,SrH4O3,63016,26,oP16,0.7512930078000001,0.132301
6956,CeVO3,28926,221,cP5,0.7534580858000001,0.292941
6957,P2Ru,992,58,oP6,0.7535682702000001,
6958,AgF2,20453,14,mP6,0.7538538394000001,0.461754
6959,BaH4O3,63017,26,oP16,0.7544757715,0.12479799999999999
6960,Cs3InP2,300148,2,aP48,0.7545953011000001,0.18136000000000002
6961,FeSeN,194319,129,tP6,0.7549134608,
6962,PrVO3,28927,221,cP5,0.7553234149,0.30958399999999997
6963,NaTi5Se8,602321,12,mC28,0.7568846522,
6964,KC4N3,77046,2,aP16,0.7570775992000001,0.605781
6965,SmCoO3,28924,221,cP5,0.7579044398,0.128385
6966,Ba2ZrS4,69853,139,tI14,0.7582546794,0.389072
6967,Zn(HO)2,50447,19,oP20,0.7586038807000001,0.33681099999999997
6968,Ca3(BO3)2,23664,167,hR22,0.7590387745,0.053981999999999995
6969,AuSe,73668,12,mC16,0.7592828646,
6970,NaC4N3,31926,2,aP16,0.7596354003,0.5964579999999999
6971,Cs2CoO3,6154,64,oC48,0.7597804855,0.18236000000000002
6972,LiC4N3,433689,46,oI32,0.7599530750000001,0.5827479999999999
6973,K2SbCl5,6059,14,mP32,0.7612301519,0.635697
6974,TaS2,651086,166,hR3,0.7617572417,0.084519
6975,KNbF6,16729,116,tP16,0.7624625009,0.769172
6976,CeCrO3,28931,221,cP5,0.7629852094,0.26444799999999996
6977,Cd(HO)2,40185,8,mC20,0.7643689699,0.381897
6978,Ti3Se4,79629,6,mP14,0.7646639004,
6979,Sr2CO4,143345,62,oP28,0.7647713406000001,0.186632
6980,Rb3GaP2,300114,61,oP96,0.7654610611,0.12817199999999998
6981,TaAgS3,84910,63,oC20,0.7656427773000001,0.166149
6982,CsC2N3,249791,15,mC48,0.7661362687000001,0.375961
6983,UO5,20707,87,tI12,0.7670459395,0.744402
6984,Li2N,28683,225,cF12,0.7673423356,0.686766
6985,MoO4,2128,2,aP10,0.7699617724000001,0.750925
6986,CrAgSe2,25626,160,hR4,0.7711242089,0.567068
6987,TaS2,651083,160,hR3,0.7712273927000001,0.09289599999999999
6988,FeS,81087,129,tP4,0.7713335381,0.430961
6989,CdO2,14328,8,mC12,0.7715095927000001,0.7999419999999999
6990,CrS,626593,194,hP4,0.7726793302,0.166302
6991,NaS,26730,166,hR2,0.7731834483000001,0.734117
6992,NaHO,41230,63,oC12,0.7735786637000001,0.08667899999999999
6993,Ti2CoSe4,625002,12,mC14,0.7759484918,
6994,Ba5Hf4S13,71936,139,tI44,0.7760225723,0.350786
6995,AgC4N3,43823,46,oI32,0.7762638818,
6996,PrCrO3,28932,221,cP5,0.7771946845000001,0.29653199999999996
6997,Rb3TlF6,19075,139,tI20,0.7785207921,0.726325
6998,Ca(HO)2,15471,164,hP5,0.7785848698000001,0.207721
6999,K2O2,61047,11,mP4,0.7792178836,0.8686400000000001
7000,CuO2,15455,63,oC12,0.7792479508,0.8001189999999999
7001,AuSe,73669,12,mC8,0.7798403479,
7002,FeBiO3,20372,221,cP5,0.7805220846,0.5242479999999999
7003,Ta2PdS6,61004,12,mC18,0.7806179419,0.040757999999999996
7004,LiS,25590,121,tI16,0.7806514651,0.775388
7005,AuSCl5,39532,14,mP28,0.7818569706,
7006,Sr5(CoN2)2,710095,130,tP44,0.7822853868,
7007,Li6VCl8,100834,225,cF60,0.7823578866,0.031549
7008,Sr3(BO3)2,93395,167,hR22,0.7829251094,0.111381
7009,Na5PuO6,241547,12,mC24,0.7831852231,
7010,Mg2SnSe4,642819,62,oP28,0.7840028959,0.573214
7011,Na2S2O3,37094,33,oP84,0.7856793345,0.335905
7012,Ti3(BiO3)4,16488,41,oC76,0.7863690858,0.266656
7013,CrPdO2,193885,166,hR4,0.7866065654000001,0.580606
7014,Ba2SiO4,28476,62,oP28,0.7867467904000001,0.187496
7015,Y2VO5,262403,15,mC64,0.7868144131,0.5425329999999999
7016,NiO2,161895,164,hP3,0.7869704405,0.826032
7017,Zn2Ge3O8,27103,212,cP52,0.7874587772,0.667491
7018,Dy2VO5,262404,14,mP32,0.7911071328,0.551972
7019,NbS2,24755,166,hR3,0.7916750192,0.191039
7020,Nb4GaSe8,195266,216,cF52,0.7920143146,
7021,U3O10,9991,14,mP52,0.7930412054,0.6826749999999999
7022,RuCl3,25771,193,hP8,0.7931725718,0.074499
7023,TlFeO2,29011,166,hR8,0.7941438576000001,0.656565
7024,SmCrO3,28934,221,cP5,0.7942643956000001,0.337788
7025,URuS3,650585,62,oP20,0.7951817894000001,
7026,MgO2,28275,164,hP3,0.7977120167,0.835958
7027,NaNbO2,73111,194,hP8,0.7984247221,0.450563
7028,Cs4FeO3,423336,2,aP16,0.7984492652,0.452406
7029,TlCuS2,28742,122,tI16,0.7998409617000001,
7030,CdO2,53990,164,hP3,0.7999350828,0.830096
7031,ZnO2,15008,44,oI36,0.8005486781000001,0.8380989999999999
7032,KZnP,12160,194,hP6,0.8005983668000001,0.126368
7033,CdPdF6,26166,148,hR8,0.8008869935,0.526627
7034,BaVO3,191203,221,cP5,0.8016051618000001,0.46022
7035,RhF3,29134,150,hP12,0.8016288541000001,0.47879099999999997
7036,TaTlS3,412385,62,oP20,0.8034326721,0.25254499999999996
7037,KMgP,641231,129,tP6,0.804117772,0.487641
7038,CoO4,35368,11,mP10,0.8045462267,0.881397
7039,CoPdO2,31917,166,hR4,0.8053404644000001,0.685719
7040,ZrFeO3,247122,55,oP40,0.8058388394,0.6272179999999999
7041,Mn(NbS2)4,643021,194,hP26,0.8071285439,
7042,CaIn2O4,52390,141,tI28,0.8082989685,0.575284
7043,W17O47,65084,10,mP64,0.8095096541,0.7363689999999999
7044,KS,26729,166,hR2,0.8106181170000001,0.825193
7045,Fe2CoSe4,622979,12,mC14,0.8107990142,
7046,CuBSe2,613591,122,tI16,0.8116207106000001,0.319173
7047,MnO2,53991,164,hP3,0.8130751119,0.8458600000000001
7048,Sr2WO5,239710,62,oP32,0.8131022138,0.763223
7049,Dy2VO5,262405,15,mC64,0.8142875435,0.5580309999999999
7050,KMnCl,173938,62,oP12,0.8147970096,0.832962
7051,K2CN2,411094,12,mC10,0.8162431059,0.122694
7052,Cu3P,26775,165,hP24,0.8167445731,0.09761299999999999
7053,Rb2O2,61048,11,mP4,0.8170363565000001,0.948661
7054,FeCuS2,27653,115,tP4,0.8170482757,0.5562400000000001
7055,Sr3AsN,434674,62,oP20,0.8171737994,0.573392
7056,Mg2Si2O5,760266,14,mP36,0.817350519,0.689381
7057,SmVO3,28929,221,cP5,0.8181654065,0.395649
7058,Yb2VO5,262406,15,mC64,0.818361286,0.5725669999999999
7059,Rb2RhF6,28780,164,hP9,0.8183959038,0.342841
7060,Ca2Hf7O16,4136,148,hR25,0.8184573536,0.615035
7061,MnAgO4,30200,62,oP24,0.8190828829,0.589001
7062,Hg(CN)2,22393,122,tI40,0.8208620087,
7063,NbS3,263457,14,mP32,0.8210717023,
7064,Y(HO)3,200098,176,hP14,0.8214887434,0.264628
7065,SrBeO2,130190,14,mP16,0.8216529817,0.12531799999999998
7066,Fe4C4O13,432931,15,mC84,0.8233359303000001,1.122451
7067,Ho2(MoO4)3,195613,32,oP68,0.8233548393000001,0.741119
7068,YSeF,2635,62,oP12,0.8262117854000001,
7069,Ba2CoO4,92321,14,mP28,0.8278260106,0.167367
7070,KNO2,26764,8,mC8,0.8278591163,0.750354
7071,CsS,26727,221,cP2,0.8280189136,0.8677779999999999
7072,Cs2MoSe4,627043,62,oP28,0.8285164362,0.9714879999999999
7073,Ca4As2O,68203,139,tI14,0.828852247,0.494675
7074,Ti(AlCl4)2,35154,14,mP22,0.8291604292,0.341514
7075,TaS2,24757,166,hR6,0.8298041108,0.140013
7076,TaInS2,640379,194,hP8,0.8298908358,
7077,ReTeS,39781,216,cF48,0.8307432639000001,
7078,SrO2,26029,62,oP12,0.8329997712,0.9234789999999999
7079,ScO3,30315,204,cI32,0.8334979094,0.8520700000000001
7080,Cu3P,15056,185,hP24,0.8335787107,0.07141399999999999
7081,EuTiO3,290422,140,tI20,0.8341782155,0.439335
7082,TaAgS3,74442,36,oC20,0.8352405869,0.183728
7083,Rb3CuO2,65446,14,mP24,0.8362566032000001,0.5205000000000001
7084,Cd(HO)2,165224,164,hP5,0.8375148411000001,0.047431
7085,Sr6Cu3N5,83962,105,tP28,0.8380000701,
7086,RbS,26731,166,hR2,0.839086765,0.8665339999999999
7087,CsYO2,49652,187,hP8,0.8408864788,0.7938839999999999
7088,YCrO3,28909,65,oC10,0.8418097436,0.34653
7089,Mg(SbN2)2,131078,227,cF56,0.8430759605,
7090,Nb3SnS6,83038,193,hP20,0.8445590585,
7091,Li3VO4,109092,62,oP32,0.8449607524,0.484929
7092,Cu3P,16841,165,hP24,0.8449667577000001,0.26190199999999997
7093,Y2SO2,198147,164,hP5,0.8454752711,0.486066
7094,Ba5Pt2O9,51105,150,hP48,0.84688653,0.543114
7095,KIO3,28545,221,cP5,0.8469629054000001,0.9232600000000001
7096,Cs3P6N11,51397,213,cP80,0.8473791965,0.40479699999999996
7097,Ca3BN3,95814,123,tP7,0.8501760335,0.201131
7098,ReSe2,650091,187,hP12,0.8508203777000001,
